Electricity consumption profiles,,,
kW,,,
MEKH,,,
date,hour,profile_type,Value
19/04/2022,14,general,0.0262375
19/04/2022,15,general,0.02690775
19/04/2022,16,general,0.02837725
19/04/2022,17,general,0.030739
19/04/2022,18,general,0.033943
19/04/2022,19,general,0.038374
19/04/2022,20,general,0.0399095
19/04/2022,21,general,0.0353155
19/04/2022,22,general,0.0284745
19/04/2022,23,general,0.02248375
20/04/2022,0,general,0.01850025
20/04/2022,1,general,0.016348
20/04/2022,2,general,0.01547225
20/04/2022,3,general,0.01552
20/04/2022,4,general,0.01677175
20/04/2022,5,general,0.01975075
20/04/2022,6,general,0.0242205
20/04/2022,7,general,0.02637125
20/04/2022,8,general,0.02679775
20/04/2022,9,general,0.02676975
20/04/2022,10,general,0.02672625
20/04/2022,11,general,0.02702775
20/04/2022,12,general,0.02681875
20/04/2022,13,general,0.02622175
20/04/2022,14,general,0.0262375
20/04/2022,15,general,0.02690775
20/04/2022,16,general,0.02837725
20/04/2022,17,general,0.030739
20/04/2022,18,general,0.033943
20/04/2022,19,general,0.038374
20/04/2022,20,general,0.0399095
20/04/2022,21,general,0.0353155
20/04/2022,22,general,0.0284745
20/04/2022,23,general,0.02248375
21/04/2022,0,general,0.01850025
21/04/2022,1,general,0.016348
21/04/2022,2,general,0.01547225
21/04/2022,3,general,0.01552
21/04/2022,4,general,0.01677175
21/04/2022,5,general,0.01975075
21/04/2022,6,general,0.0242205
21/04/2022,7,general,0.02637125
21/04/2022,8,general,0.02679775
21/04/2022,9,general,0.02676975
21/04/2022,10,general,0.02672625
21/04/2022,11,general,0.02702775
21/04/2022,12,general,0.02681875
21/04/2022,13,general,0.02622175
21/04/2022,14,general,0.0262375
21/04/2022,15,general,0.02690775
21/04/2022,16,general,0.02837725
21/04/2022,17,general,0.030739
21/04/2022,18,general,0.033943
21/04/2022,19,general,0.038374
21/04/2022,20,general,0.0399095
21/04/2022,21,general,0.0353155
21/04/2022,22,general,0.0284745
21/04/2022,23,general,0.02248375
22/04/2022,0,general,0.01850025
22/04/2022,1,general,0.016348
22/04/2022,2,general,0.01547225
22/04/2022,3,general,0.01552
22/04/2022,4,general,0.01677175
22/04/2022,5,general,0.01975075
22/04/2022,6,general,0.0242205
22/04/2022,7,general,0.02637125
22/04/2022,8,general,0.02679775
22/04/2022,9,general,0.02676975
22/04/2022,10,general,0.02672625
22/04/2022,11,general,0.02702775
22/04/2022,12,general,0.02681875
22/04/2022,13,general,0.02622175
22/04/2022,14,general,0.0262375
22/04/2022,15,general,0.02690775
22/04/2022,16,general,0.02837725
22/04/2022,17,general,0.030739
22/04/2022,18,general,0.033943
22/04/2022,19,general,0.038374
22/04/2022,20,general,0.0399095
22/04/2022,21,general,0.0353155
22/04/2022,22,general,0.0284745
22/04/2022,23,general,0.02248375
23/04/2022,0,general,0.0192745
23/04/2022,1,general,0.0171295
23/04/2022,2,general,0.0159585
23/04/2022,3,general,0.01569875
23/04/2022,4,general,0.01636125
23/04/2022,5,general,0.01822575
23/04/2022,6,general,0.022098
23/04/2022,7,general,0.0275125
23/04/2022,8,general,0.03210175
23/04/2022,9,general,0.03465275
23/04/2022,10,general,0.03616625
23/04/2022,11,general,0.0370345
23/04/2022,12,general,0.03625825
23/04/2022,13,general,0.034682
23/04/2022,14,general,0.03344375
23/04/2022,15,general,0.0326605
23/04/2022,16,general,0.03248675
23/04/2022,17,general,0.0329705
23/04/2022,18,general,0.03461825
23/04/2022,19,general,0.03778775
23/04/2022,20,general,0.0389245
23/04/2022,21,general,0.035089
23/04/2022,22,general,0.02914075
23/04/2022,23,general,0.0239125
24/04/2022,0,general,0.02078175
24/04/2022,1,general,0.0178885
24/04/2022,2,general,0.016397
24/04/2022,3,general,0.01592425
24/04/2022,4,general,0.01620275
24/04/2022,5,general,0.01757025
24/04/2022,6,general,0.02107
24/04/2022,7,general,0.0268145
24/04/2022,8,general,0.032795
24/04/2022,9,general,0.03701975
24/04/2022,10,general,0.03932025
24/04/2022,11,general,0.03986725
24/04/2022,12,general,0.0377045
24/04/2022,13,general,0.0348015
24/04/2022,14,general,0.03275575
24/04/2022,15,general,0.03176375
24/04/2022,16,general,0.03171375
24/04/2022,17,general,0.03275325
24/04/2022,18,general,0.03529525
24/04/2022,19,general,0.0395295
24/04/2022,20,general,0.04060075
24/04/2022,21,general,0.0357905
24/04/2022,22,general,0.0289645
24/04/2022,23,general,0.02306675
25/04/2022,0,general,0.01850025
25/04/2022,1,general,0.016348
25/04/2022,2,general,0.01547225
25/04/2022,3,general,0.01552
25/04/2022,4,general,0.01677175
25/04/2022,5,general,0.01975075
25/04/2022,6,general,0.0242205
25/04/2022,7,general,0.02637125
25/04/2022,8,general,0.02679775
25/04/2022,9,general,0.02676975
25/04/2022,10,general,0.02672625
25/04/2022,11,general,0.02702775
25/04/2022,12,general,0.02681875
25/04/2022,13,general,0.02622175
25/04/2022,14,general,0.0262375
25/04/2022,15,general,0.02690775
25/04/2022,16,general,0.02837725
25/04/2022,17,general,0.030739
25/04/2022,18,general,0.033943
25/04/2022,19,general,0.038374
25/04/2022,20,general,0.0399095
25/04/2022,21,general,0.0353155
25/04/2022,22,general,0.0284745
25/04/2022,23,general,0.02248375
26/04/2022,0,general,0.01850025
26/04/2022,1,general,0.016348
26/04/2022,2,general,0.01547225
26/04/2022,3,general,0.01552
26/04/2022,4,general,0.01677175
26/04/2022,5,general,0.01975075
26/04/2022,6,general,0.0242205
26/04/2022,7,general,0.02637125
26/04/2022,8,general,0.02679775
26/04/2022,9,general,0.02676975
26/04/2022,10,general,0.02672625
26/04/2022,11,general,0.02702775
26/04/2022,12,general,0.02681875
26/04/2022,13,general,0.02622175
26/04/2022,14,general,0.0262375
26/04/2022,15,general,0.02690775
26/04/2022,16,general,0.02837725
26/04/2022,17,general,0.030739
26/04/2022,18,general,0.033943
26/04/2022,19,general,0.038374
26/04/2022,20,general,0.0399095
26/04/2022,21,general,0.0353155
26/04/2022,22,general,0.0284745
26/04/2022,23,general,0.02248375
27/04/2022,0,general,0.01850025
27/04/2022,1,general,0.016348
27/04/2022,2,general,0.01547225
27/04/2022,3,general,0.01552
27/04/2022,4,general,0.01677175
27/04/2022,5,general,0.01975075
27/04/2022,6,general,0.0242205
27/04/2022,7,general,0.02637125
27/04/2022,8,general,0.02679775
27/04/2022,9,general,0.02676975
27/04/2022,10,general,0.02672625
27/04/2022,11,general,0.02702775
27/04/2022,12,general,0.02681875
27/04/2022,13,general,0.02622175
27/04/2022,14,general,0.0262375
27/04/2022,15,general,0.02690775
27/04/2022,16,general,0.02837725
27/04/2022,17,general,0.030739
27/04/2022,18,general,0.033943
27/04/2022,19,general,0.038374
27/04/2022,20,general,0.0399095
27/04/2022,21,general,0.0353155
27/04/2022,22,general,0.0284745
27/04/2022,23,general,0.02248375
28/04/2022,0,general,0.01850025
28/04/2022,1,general,0.016348
28/04/2022,2,general,0.01547225
28/04/2022,3,general,0.01552
28/04/2022,4,general,0.01677175
28/04/2022,5,general,0.01975075
28/04/2022,6,general,0.0242205
28/04/2022,7,general,0.02637125
28/04/2022,8,general,0.02679775
28/04/2022,9,general,0.02676975
28/04/2022,10,general,0.02672625
28/04/2022,11,general,0.02702775
28/04/2022,12,general,0.02681875
28/04/2022,13,general,0.02622175
28/04/2022,14,general,0.0262375
28/04/2022,15,general,0.02690775
28/04/2022,16,general,0.02837725
28/04/2022,17,general,0.030739
28/04/2022,18,general,0.033943
28/04/2022,19,general,0.038374
28/04/2022,20,general,0.0399095
28/04/2022,21,general,0.0353155
28/04/2022,22,general,0.0284745
28/04/2022,23,general,0.02248375
29/04/2022,0,general,0.01850025
29/04/2022,1,general,0.016348
29/04/2022,2,general,0.01547225
29/04/2022,3,general,0.01552
29/04/2022,4,general,0.01677175
29/04/2022,5,general,0.01975075
29/04/2022,6,general,0.0242205
29/04/2022,7,general,0.02637125
29/04/2022,8,general,0.02679775
29/04/2022,9,general,0.02676975
29/04/2022,10,general,0.02672625
29/04/2022,11,general,0.02702775
29/04/2022,12,general,0.02681875
29/04/2022,13,general,0.02622175
29/04/2022,14,general,0.0262375
29/04/2022,15,general,0.02690775
29/04/2022,16,general,0.02837725
29/04/2022,17,general,0.030739
29/04/2022,18,general,0.033943
29/04/2022,19,general,0.038374
29/04/2022,20,general,0.0399095
29/04/2022,21,general,0.0353155
29/04/2022,22,general,0.0284745
29/04/2022,23,general,0.02248375
30/04/2022,0,general,0.0192745
30/04/2022,1,general,0.0171295
30/04/2022,2,general,0.0159585
30/04/2022,3,general,0.01569875
30/04/2022,4,general,0.01636125
30/04/2022,5,general,0.01822575
30/04/2022,6,general,0.022098
30/04/2022,7,general,0.0275125
30/04/2022,8,general,0.03210175
30/04/2022,9,general,0.03465275
30/04/2022,10,general,0.03616625
30/04/2022,11,general,0.0370345
30/04/2022,12,general,0.03625825
30/04/2022,13,general,0.034682
30/04/2022,14,general,0.03344375
30/04/2022,15,general,0.0326605
30/04/2022,16,general,0.03248675
30/04/2022,17,general,0.0329705
30/04/2022,18,general,0.03461825
30/04/2022,19,general,0.03778775
30/04/2022,20,general,0.0389245
30/04/2022,21,general,0.035089
30/04/2022,22,general,0.02914075
30/04/2022,23,general,0.0239125
01/05/2022,0,general,0.0203235
01/05/2022,1,general,0.01730425
01/05/2022,2,general,0.0158825
01/05/2022,3,general,0.015467
01/05/2022,4,general,0.015784
01/05/2022,5,general,0.01721075
01/05/2022,6,general,0.0204715
01/05/2022,7,general,0.02568775
01/05/2022,8,general,0.03137675
01/05/2022,9,general,0.03550275
01/05/2022,10,general,0.0378335
01/05/2022,11,general,0.0385405
01/05/2022,12,general,0.03650625
01/05/2022,13,general,0.0337565
01/05/2022,14,general,0.03177225
01/05/2022,15,general,0.0307425
01/05/2022,16,general,0.030642
01/05/2022,17,general,0.03141575
01/05/2022,18,general,0.0332565
01/05/2022,19,general,0.03585325
01/05/2022,20,general,0.037756
01/05/2022,21,general,0.03495725
01/05/2022,22,general,0.02838775
01/05/2022,23,general,0.0227015
02/05/2022,0,general,0.0183925
02/05/2022,1,general,0.01623775
02/05/2022,2,general,0.01537575
02/05/2022,3,general,0.0153965
02/05/2022,4,general,0.0165705
02/05/2022,5,general,0.0192725
02/05/2022,6,general,0.0233915
02/05/2022,7,general,0.0254655
02/05/2022,8,general,0.02585925
02/05/2022,9,general,0.0259385
02/05/2022,10,general,0.0260865
02/05/2022,11,general,0.0265945
02/05/2022,12,general,0.02648125
02/05/2022,13,general,0.02596125
02/05/2022,14,general,0.0260105
02/05/2022,15,general,0.02665625
02/05/2022,16,general,0.0279995
02/05/2022,17,general,0.03005875
02/05/2022,18,general,0.03247675
02/05/2022,19,general,0.035177
02/05/2022,20,general,0.03734225
02/05/2022,21,general,0.034812
02/05/2022,22,general,0.02839625
02/05/2022,23,general,0.0223785
03/05/2022,0,general,0.0183925
03/05/2022,1,general,0.01623775
03/05/2022,2,general,0.01537575
03/05/2022,3,general,0.0153965
03/05/2022,4,general,0.0165705
03/05/2022,5,general,0.0192725
03/05/2022,6,general,0.0233915
03/05/2022,7,general,0.0254655
03/05/2022,8,general,0.02585925
03/05/2022,9,general,0.0259385
03/05/2022,10,general,0.0260865
03/05/2022,11,general,0.0265945
03/05/2022,12,general,0.02648125
03/05/2022,13,general,0.02596125
03/05/2022,14,general,0.0260105
03/05/2022,15,general,0.02665625
03/05/2022,16,general,0.0279995
03/05/2022,17,general,0.03005875
03/05/2022,18,general,0.03247675
03/05/2022,19,general,0.035177
03/05/2022,20,general,0.03734225
03/05/2022,21,general,0.034812
03/05/2022,22,general,0.02839625
03/05/2022,23,general,0.0223785
04/05/2022,0,general,0.0183925
04/05/2022,1,general,0.01623775
04/05/2022,2,general,0.01537575
04/05/2022,3,general,0.0153965
04/05/2022,4,general,0.0165705
04/05/2022,5,general,0.0192725
04/05/2022,6,general,0.0233915
04/05/2022,7,general,0.0254655
04/05/2022,8,general,0.02585925
04/05/2022,9,general,0.0259385
04/05/2022,10,general,0.0260865
04/05/2022,11,general,0.0265945
04/05/2022,12,general,0.02648125
04/05/2022,13,general,0.02596125
04/05/2022,14,general,0.0260105
04/05/2022,15,general,0.02665625
04/05/2022,16,general,0.0279995
04/05/2022,17,general,0.03005875
04/05/2022,18,general,0.03247675
04/05/2022,19,general,0.035177
04/05/2022,20,general,0.03734225
04/05/2022,21,general,0.034812
04/05/2022,22,general,0.02839625
04/05/2022,23,general,0.0223785
05/05/2022,0,general,0.0183925
05/05/2022,1,general,0.01623775
05/05/2022,2,general,0.01537575
05/05/2022,3,general,0.0153965
05/05/2022,4,general,0.0165705
05/05/2022,5,general,0.0192725
05/05/2022,6,general,0.0233915
05/05/2022,7,general,0.0254655
05/05/2022,8,general,0.02585925
05/05/2022,9,general,0.0259385
05/05/2022,10,general,0.0260865
05/05/2022,11,general,0.0265945
05/05/2022,12,general,0.02648125
05/05/2022,13,general,0.02596125
05/05/2022,14,general,0.0260105
05/05/2022,15,general,0.02665625
05/05/2022,16,general,0.0279995
05/05/2022,17,general,0.03005875
05/05/2022,18,general,0.03247675
05/05/2022,19,general,0.035177
05/05/2022,20,general,0.03734225
05/05/2022,21,general,0.034812
05/05/2022,22,general,0.02839625
05/05/2022,23,general,0.0223785
06/05/2022,0,general,0.0183925
06/05/2022,1,general,0.01623775
06/05/2022,2,general,0.01537575
06/05/2022,3,general,0.0153965
06/05/2022,4,general,0.0165705
06/05/2022,5,general,0.0192725
06/05/2022,6,general,0.0233915
06/05/2022,7,general,0.0254655
06/05/2022,8,general,0.02585925
06/05/2022,9,general,0.0259385
06/05/2022,10,general,0.0260865
06/05/2022,11,general,0.0265945
06/05/2022,12,general,0.02648125
06/05/2022,13,general,0.02596125
06/05/2022,14,general,0.0260105
06/05/2022,15,general,0.02665625
06/05/2022,16,general,0.0279995
06/05/2022,17,general,0.03005875
06/05/2022,18,general,0.03247675
06/05/2022,19,general,0.035177
06/05/2022,20,general,0.03734225
06/05/2022,21,general,0.034812
06/05/2022,22,general,0.02839625
06/05/2022,23,general,0.0223785
07/05/2022,0,general,0.01911425
07/05/2022,1,general,0.0168955
07/05/2022,2,general,0.0157325
07/05/2022,3,general,0.01548275
07/05/2022,4,general,0.016119
07/05/2022,5,general,0.0179435
07/05/2022,6,general,0.021503
07/05/2022,7,general,0.026327
07/05/2022,8,general,0.030374
07/05/2022,9,general,0.032631
07/05/2022,10,general,0.03400325
07/05/2022,11,general,0.03504125
07/05/2022,12,general,0.034532
07/05/2022,13,general,0.03302425
07/05/2022,14,general,0.031767
07/05/2022,15,general,0.0309905
07/05/2022,16,general,0.03073075
07/05/2022,17,general,0.031055
07/05/2022,18,general,0.03204225
07/05/2022,19,general,0.0338355
07/05/2022,20,general,0.0357935
07/05/2022,21,general,0.0341025
07/05/2022,22,general,0.0287485
07/05/2022,23,general,0.0235835
08/05/2022,0,general,0.0203235
08/05/2022,1,general,0.01730425
08/05/2022,2,general,0.0158825
08/05/2022,3,general,0.015467
08/05/2022,4,general,0.015784
08/05/2022,5,general,0.01721075
08/05/2022,6,general,0.0204715
08/05/2022,7,general,0.02568775
08/05/2022,8,general,0.03137675
08/05/2022,9,general,0.03550275
08/05/2022,10,general,0.0378335
08/05/2022,11,general,0.0385405
08/05/2022,12,general,0.03650625
08/05/2022,13,general,0.0337565
08/05/2022,14,general,0.03177225
08/05/2022,15,general,0.0307425
08/05/2022,16,general,0.030642
08/05/2022,17,general,0.03141575
08/05/2022,18,general,0.0332565
08/05/2022,19,general,0.03585325
08/05/2022,20,general,0.037756
08/05/2022,21,general,0.03495725
08/05/2022,22,general,0.02838775
08/05/2022,23,general,0.0227015
09/05/2022,0,general,0.0183925
09/05/2022,1,general,0.01623775
09/05/2022,2,general,0.01537575
09/05/2022,3,general,0.0153965
09/05/2022,4,general,0.0165705
09/05/2022,5,general,0.0192725
09/05/2022,6,general,0.0233915
09/05/2022,7,general,0.0254655
09/05/2022,8,general,0.02585925
09/05/2022,9,general,0.0259385
09/05/2022,10,general,0.0260865
09/05/2022,11,general,0.0265945
09/05/2022,12,general,0.02648125
09/05/2022,13,general,0.02596125
09/05/2022,14,general,0.0260105
09/05/2022,15,general,0.02665625
09/05/2022,16,general,0.0279995
09/05/2022,17,general,0.03005875
09/05/2022,18,general,0.03247675
09/05/2022,19,general,0.035177
09/05/2022,20,general,0.03734225
09/05/2022,21,general,0.034812
09/05/2022,22,general,0.02839625
09/05/2022,23,general,0.0223785
10/05/2022,0,general,0.0183925
10/05/2022,1,general,0.01623775
10/05/2022,2,general,0.01537575
10/05/2022,3,general,0.0153965
10/05/2022,4,general,0.0165705
10/05/2022,5,general,0.0192725
10/05/2022,6,general,0.0233915
10/05/2022,7,general,0.0254655
10/05/2022,8,general,0.02585925
10/05/2022,9,general,0.0259385
10/05/2022,10,general,0.0260865
10/05/2022,11,general,0.0265945
10/05/2022,12,general,0.02648125
10/05/2022,13,general,0.02596125
10/05/2022,14,general,0.0260105
10/05/2022,15,general,0.02665625
10/05/2022,16,general,0.0279995
10/05/2022,17,general,0.03005875
10/05/2022,18,general,0.03247675
10/05/2022,19,general,0.035177
10/05/2022,20,general,0.03734225
10/05/2022,21,general,0.034812
10/05/2022,22,general,0.02839625
10/05/2022,23,general,0.0223785
11/05/2022,0,general,0.0183925
11/05/2022,1,general,0.01623775
11/05/2022,2,general,0.01537575
11/05/2022,3,general,0.0153965
11/05/2022,4,general,0.0165705
11/05/2022,5,general,0.0192725
11/05/2022,6,general,0.0233915
11/05/2022,7,general,0.0254655
11/05/2022,8,general,0.02585925
11/05/2022,9,general,0.0259385
11/05/2022,10,general,0.0260865
11/05/2022,11,general,0.0265945
11/05/2022,12,general,0.02648125
11/05/2022,13,general,0.02596125
11/05/2022,14,general,0.0260105
11/05/2022,15,general,0.02665625
11/05/2022,16,general,0.0279995
11/05/2022,17,general,0.03005875
11/05/2022,18,general,0.03247675
11/05/2022,19,general,0.035177
11/05/2022,20,general,0.03734225
11/05/2022,21,general,0.034812
11/05/2022,22,general,0.02839625
11/05/2022,23,general,0.0223785
12/05/2022,0,general,0.0183925
12/05/2022,1,general,0.01623775
12/05/2022,2,general,0.01537575
12/05/2022,3,general,0.0153965
12/05/2022,4,general,0.0165705
12/05/2022,5,general,0.0192725
12/05/2022,6,general,0.0233915
12/05/2022,7,general,0.0254655
12/05/2022,8,general,0.02585925
12/05/2022,9,general,0.0259385
12/05/2022,10,general,0.0260865
12/05/2022,11,general,0.0265945
12/05/2022,12,general,0.02648125
12/05/2022,13,general,0.02596125
12/05/2022,14,general,0.0260105
12/05/2022,15,general,0.02665625
12/05/2022,16,general,0.0279995
12/05/2022,17,general,0.03005875
12/05/2022,18,general,0.03247675
12/05/2022,19,general,0.035177
12/05/2022,20,general,0.03734225
12/05/2022,21,general,0.034812
12/05/2022,22,general,0.02839625
12/05/2022,23,general,0.0223785
13/05/2022,0,general,0.0183925
13/05/2022,1,general,0.01623775
13/05/2022,2,general,0.01537575
13/05/2022,3,general,0.0153965
13/05/2022,4,general,0.0165705
13/05/2022,5,general,0.0192725
13/05/2022,6,general,0.0233915
13/05/2022,7,general,0.0254655
13/05/2022,8,general,0.02585925
13/05/2022,9,general,0.0259385
13/05/2022,10,general,0.0260865
13/05/2022,11,general,0.0265945
13/05/2022,12,general,0.02648125
13/05/2022,13,general,0.02596125
13/05/2022,14,general,0.0260105
13/05/2022,15,general,0.02665625
13/05/2022,16,general,0.0279995
13/05/2022,17,general,0.03005875
13/05/2022,18,general,0.03247675
13/05/2022,19,general,0.035177
13/05/2022,20,general,0.03734225
13/05/2022,21,general,0.034812
13/05/2022,22,general,0.02839625
13/05/2022,23,general,0.0223785
14/05/2022,0,general,0.01911425
14/05/2022,1,general,0.0168955
14/05/2022,2,general,0.0157325
14/05/2022,3,general,0.01548275
14/05/2022,4,general,0.016119
14/05/2022,5,general,0.0179435
14/05/2022,6,general,0.021503
14/05/2022,7,general,0.026327
14/05/2022,8,general,0.030374
14/05/2022,9,general,0.032631
14/05/2022,10,general,0.03400325
14/05/2022,11,general,0.03504125
14/05/2022,12,general,0.034532
14/05/2022,13,general,0.03302425
14/05/2022,14,general,0.031767
14/05/2022,15,general,0.0309905
14/05/2022,16,general,0.03073075
14/05/2022,17,general,0.031055
14/05/2022,18,general,0.03204225
14/05/2022,19,general,0.0338355
14/05/2022,20,general,0.0357935
14/05/2022,21,general,0.0341025
14/05/2022,22,general,0.0287485
14/05/2022,23,general,0.0235835
15/05/2022,0,general,0.0203235
15/05/2022,1,general,0.01730425
15/05/2022,2,general,0.0158825
15/05/2022,3,general,0.015467
15/05/2022,4,general,0.015784
15/05/2022,5,general,0.01721075
15/05/2022,6,general,0.0204715
15/05/2022,7,general,0.02568775
15/05/2022,8,general,0.03137675
15/05/2022,9,general,0.03550275
15/05/2022,10,general,0.0378335
15/05/2022,11,general,0.0385405
15/05/2022,12,general,0.03650625
15/05/2022,13,general,0.0337565
15/05/2022,14,general,0.03177225
15/05/2022,15,general,0.0307425
15/05/2022,16,general,0.030642
15/05/2022,17,general,0.03141575
15/05/2022,18,general,0.0332565
15/05/2022,19,general,0.03585325
15/05/2022,20,general,0.037756
15/05/2022,21,general,0.03495725
15/05/2022,22,general,0.02838775
15/05/2022,23,general,0.0227015
16/05/2022,0,general,0.0183925
16/05/2022,1,general,0.01623775
16/05/2022,2,general,0.01537575
16/05/2022,3,general,0.0153965
16/05/2022,4,general,0.0165705
16/05/2022,5,general,0.0192725
16/05/2022,6,general,0.0233915
16/05/2022,7,general,0.0254655
16/05/2022,8,general,0.02585925
16/05/2022,9,general,0.0259385
16/05/2022,10,general,0.0260865
16/05/2022,11,general,0.0265945
16/05/2022,12,general,0.02648125
16/05/2022,13,general,0.02596125
16/05/2022,14,general,0.0260105
16/05/2022,15,general,0.02665625
16/05/2022,16,general,0.0279995
16/05/2022,17,general,0.03005875
16/05/2022,18,general,0.03247675
16/05/2022,19,general,0.035177
16/05/2022,20,general,0.03734225
16/05/2022,21,general,0.034812
16/05/2022,22,general,0.02839625
16/05/2022,23,general,0.0223785
17/05/2022,0,general,0.0183925
17/05/2022,1,general,0.01623775
17/05/2022,2,general,0.01537575
17/05/2022,3,general,0.0153965
17/05/2022,4,general,0.0165705
17/05/2022,5,general,0.0192725
17/05/2022,6,general,0.0233915
17/05/2022,7,general,0.0254655
17/05/2022,8,general,0.02585925
17/05/2022,9,general,0.0259385
17/05/2022,10,general,0.0260865
17/05/2022,11,general,0.0265945
17/05/2022,12,general,0.02648125
17/05/2022,13,general,0.02596125
17/05/2022,14,general,0.0260105
17/05/2022,15,general,0.02665625
17/05/2022,16,general,0.0279995
17/05/2022,17,general,0.03005875
17/05/2022,18,general,0.03247675
17/05/2022,19,general,0.035177
17/05/2022,20,general,0.03734225
17/05/2022,21,general,0.034812
17/05/2022,22,general,0.02839625
17/05/2022,23,general,0.0223785
18/05/2022,0,general,0.0183925
18/05/2022,1,general,0.01623775
18/05/2022,2,general,0.01537575
18/05/2022,3,general,0.0153965
18/05/2022,4,general,0.0165705
18/05/2022,5,general,0.0192725
18/05/2022,6,general,0.0233915
18/05/2022,7,general,0.0254655
18/05/2022,8,general,0.02585925
18/05/2022,9,general,0.0259385
18/05/2022,10,general,0.0260865
18/05/2022,11,general,0.0265945
18/05/2022,12,general,0.02648125
18/05/2022,13,general,0.02596125
18/05/2022,14,general,0.0260105
18/05/2022,15,general,0.02665625
18/05/2022,16,general,0.0279995
18/05/2022,17,general,0.03005875
18/05/2022,18,general,0.03247675
18/05/2022,19,general,0.035177
18/05/2022,20,general,0.03734225
18/05/2022,21,general,0.034812
18/05/2022,22,general,0.02839625
18/05/2022,23,general,0.0223785
19/05/2022,0,general,0.0183925
19/05/2022,1,general,0.01623775
19/05/2022,2,general,0.01537575
19/05/2022,3,general,0.0153965
19/05/2022,4,general,0.0165705
19/05/2022,5,general,0.0192725
19/05/2022,6,general,0.0233915
19/05/2022,7,general,0.0254655
19/05/2022,8,general,0.02585925
19/05/2022,9,general,0.0259385
19/05/2022,10,general,0.0260865
19/05/2022,11,general,0.0265945
19/05/2022,12,general,0.02648125
19/05/2022,13,general,0.02596125
19/05/2022,14,general,0.0260105
19/05/2022,15,general,0.02665625
19/05/2022,16,general,0.0279995
19/05/2022,17,general,0.03005875
19/05/2022,18,general,0.03247675
19/05/2022,19,general,0.035177
19/05/2022,20,general,0.03734225
19/05/2022,21,general,0.034812
19/05/2022,22,general,0.02839625
19/05/2022,23,general,0.0223785
20/05/2022,0,general,0.0183925
20/05/2022,1,general,0.01623775
20/05/2022,2,general,0.01537575
20/05/2022,3,general,0.0153965
20/05/2022,4,general,0.0165705
20/05/2022,5,general,0.0192725
20/05/2022,6,general,0.0233915
20/05/2022,7,general,0.0254655
20/05/2022,8,general,0.02585925
20/05/2022,9,general,0.0259385
20/05/2022,10,general,0.0260865
20/05/2022,11,general,0.0265945
20/05/2022,12,general,0.02648125
20/05/2022,13,general,0.02596125
20/05/2022,14,general,0.0260105
20/05/2022,15,general,0.02665625
20/05/2022,16,general,0.0279995
20/05/2022,17,general,0.03005875
20/05/2022,18,general,0.03247675
20/05/2022,19,general,0.035177
20/05/2022,20,general,0.03734225
20/05/2022,21,general,0.034812
20/05/2022,22,general,0.02839625
20/05/2022,23,general,0.0223785
21/05/2022,0,general,0.01911425
21/05/2022,1,general,0.0168955
21/05/2022,2,general,0.0157325
21/05/2022,3,general,0.01548275
21/05/2022,4,general,0.016119
21/05/2022,5,general,0.0179435
21/05/2022,6,general,0.021503
21/05/2022,7,general,0.026327
21/05/2022,8,general,0.030374
21/05/2022,9,general,0.032631
21/05/2022,10,general,0.03400325
21/05/2022,11,general,0.03504125
21/05/2022,12,general,0.034532
21/05/2022,13,general,0.03302425
21/05/2022,14,general,0.031767
21/05/2022,15,general,0.0309905
21/05/2022,16,general,0.03073075
21/05/2022,17,general,0.031055
21/05/2022,18,general,0.03204225
21/05/2022,19,general,0.0338355
21/05/2022,20,general,0.0357935
21/05/2022,21,general,0.0341025
21/05/2022,22,general,0.0287485
21/05/2022,23,general,0.0235835
22/05/2022,0,general,0.0203235
22/05/2022,1,general,0.01730425
22/05/2022,2,general,0.0158825
22/05/2022,3,general,0.015467
22/05/2022,4,general,0.015784
22/05/2022,5,general,0.01721075
22/05/2022,6,general,0.0204715
22/05/2022,7,general,0.02568775
22/05/2022,8,general,0.03137675
22/05/2022,9,general,0.03550275
22/05/2022,10,general,0.0378335
22/05/2022,11,general,0.0385405
22/05/2022,12,general,0.03650625
22/05/2022,13,general,0.0337565
22/05/2022,14,general,0.03177225
22/05/2022,15,general,0.0307425
22/05/2022,16,general,0.030642
22/05/2022,17,general,0.03141575
22/05/2022,18,general,0.0332565
22/05/2022,19,general,0.03585325
22/05/2022,20,general,0.037756
22/05/2022,21,general,0.03495725
22/05/2022,22,general,0.02838775
22/05/2022,23,general,0.0227015
23/05/2022,0,general,0.0183925
23/05/2022,1,general,0.01623775
23/05/2022,2,general,0.01537575
23/05/2022,3,general,0.0153965
23/05/2022,4,general,0.0165705
23/05/2022,5,general,0.0192725
23/05/2022,6,general,0.0233915
23/05/2022,7,general,0.0254655
23/05/2022,8,general,0.02585925
23/05/2022,9,general,0.0259385
23/05/2022,10,general,0.0260865
23/05/2022,11,general,0.0265945
23/05/2022,12,general,0.02648125
23/05/2022,13,general,0.02596125
23/05/2022,14,general,0.0260105
23/05/2022,15,general,0.02665625
23/05/2022,16,general,0.0279995
23/05/2022,17,general,0.03005875
23/05/2022,18,general,0.03247675
23/05/2022,19,general,0.035177
23/05/2022,20,general,0.03734225
23/05/2022,21,general,0.034812
23/05/2022,22,general,0.02839625
23/05/2022,23,general,0.0223785
24/05/2022,0,general,0.0183925
24/05/2022,1,general,0.01623775
